Start Time: 2022-06-13 14:59:39.158992; End Time: 2022-06-14 02:39:37.034337
; Size: 4065; Interval: 10
ask,bid
23829.82248,23663.38
23803.17121,23629.14
23784.90189,23619.13
23785.7073,23619.13
23760.32986,23587.19517
23743.76403,23576.13593
23735.84212,23566.21244
23759.64271,23597.63
23799.22975,23628.94
23795.14871,23620.02
23807.57905,23639.7
23771.07,23597.19142
23773.03999,23609.0361
23781.36331,23611.90891
23797.13007,23629.28
23804.82,23651.02985
23895.96,23723.79941
23925.42147,23756.22078
23953.77,23783.94
23903.71182,23741.79
23915.53,23739.18
23895.61324,23723.49284
23914.11,23741.82527
23940.83249,23771.21695
23957.98239,23790.94424
23987.94811,23816.6495
23969.86,23833.08891
23988.54953,23816.59
23985.03667,23816.59
23939.84366,23776.67
23952.31695,23777.09528
23925.81999,23760.5
23936.15782,23766.15
23920.29979,23755.11
23905.54581,23741.1
